"Item Type","Product ID","Product Type","Product SKU","Bin Picking Number","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Custom Item","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Name","Product URL","Redirect Old URL?","Brand","Option Set","Option Set Align","Brand + Name","Description","Price","Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping","Warranty","Weight","Width","Height","Depth","Allow Purchases","Product Visible","Product Not Visible","Product Availability","Product Inventoried","Track Inventory","Stock Level","Low Stock Level","Date Added","Date Modified","Category String","Category Details","Product Files","Product Images","Event Date Required","Event Date Name","Event Date Is Limited","Event Date Start Date","Event Date End Date","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Sort Order","Product Tax Class","Avalara Product Tax Code","Product UPC/EAN","Product Custom Fields","Stop Processing Rules"
"Product",222,"P","HC-IP6-20C",,,,,,,,,,,,,0,"iPhone 6/6S - HighLight","/iphone-6-6s-highlight/",,,"Colours - iPhone 6/6S HighLight","Right"," iPhone 6/6S - HighLight","<p>The &ldquo;HighLight&rdquo; case is perfectly designed to complement the natural beauty of your phone. The precision cut, two-piece system secures your phone in place for quick install/removal and easy access to all buttons and ports. With a range of feature colours available, this minimalistic case will protect your phone in subtle style.</p> <ul> <li>Personalise your device by inserting photos, stickers, and more behind the scratch-resistant clear back cover</li> <li>Easy to install case and keep clean</li> <li>Perfect cut-outs for speakers, camera and other ports</li> </ul>",25,0,0,0,25,0,0,,10,0,0,0,1,1,0,,1,"by option",0,0,10/02/14,11/25/15,"PHONE CASES;PHONE CASES/iPhone;PHONE CASES/iPhone/iPhone 6 ^ 6S","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 220, Category Name: iPhone, Category Path: PHONE CASES/iPhone|Category ID: 230, Category Name: iPhone 6 / 6S, Category Path: PHONE CASES/iPhone/iPhone 6 ^ 6S",,"Product Image ID: 4891, Product Image File: iPhone_6_6S_Black_Highlight_Front_and_Back__99667.jpg, Product Image Path: r/322/iPhone_6_6S_Black_Highlight_Front_and_Back__99667.jpg, Product Image URL: http://www.happytel.com/product_images/r/322/iPhone_6_6S_Black_Highlight_Front_and_Back__99667.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 4892, Product Image File: iPhone_6_6S_Black_Highlight_Side__75399.jpg, Product Image Path: v/999/iPhone_6_6S_Black_Highlight_Side__75399.jpg, Product Image URL: http://www.happytel.com/product_images/v/999/iPhone_6_6S_Black_Highlight_Side__75399.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 4893, Product Image File: iPhone_6_6S_Blue_Highlight_Side__80568.jpg, Product Image Path: e/612/iPhone_6_6S_Blue_Highlight_Side__80568.jpg, Product Image URL: http://www.happytel.com/product_images/e/612/iPhone_6_6S_Blue_Highlight_Side__80568.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 4894, Product Image File: iPhone_6_6S_Gold_Highlight_Side__22286.jpg, Product Image Path: w/232/iPhone_6_6S_Gold_Highlight_Side__22286.jpg, Product Image URL: http://www.happytel.com/product_images/w/232/iPhone_6_6S_Gold_Highlight_Side__22286.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 4895, Product Image File: iPhone_6_6S_Gold_Highlight_Front_and_Back__62559.jpg, Product Image Path: n/086/iPhone_6_6S_Gold_Highlight_Front_and_Back__62559.jpg, Product Image URL: http://www.happytel.com/product_images/n/086/iPhone_6_6S_Gold_Highlight_Front_and_Back__62559.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 4896, Product Image File: iPhone_6_6S_Pink_Front_and_Back__42868.jpg, Product Image Path: q/063/iPhone_6_6S_Pink_Front_and_Back__42868.jpg, Product Image URL: http://www.happytel.com/product_images/q/063/iPhone_6_6S_Pink_Front_and_Back__42868.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 4897, Product Image File: iPhone_6_6S_Blue_Highlight_Front_and_Back__11147.jpg, Product Image Path: b/716/iPhone_6_6S_Blue_Highlight_Front_and_Back__11147.jpg, Product Image URL: http://www.happytel.com/product_images/b/716/iPhone_6_6S_Blue_Highlight_Front_and_Back__11147.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 4898, Product Image File: iPhone_6_6S_Rose_Gold_Side__21441.jpg, Product Image Path: k/661/iPhone_6_6S_Rose_Gold_Side__21441.jpg, Product Image URL: http://www.happytel.com/product_images/k/661/iPhone_6_6S_Rose_Gold_Side__21441.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 7|Product Image ID: 4899, Product Image File: iPhone_6_6S_Pink_Side__34988.jpg, Product Image Path: s/101/iPhone_6_6S_Pink_Side__34988.jpg, Product Image URL: http://www.happytel.com/product_images/s/101/iPhone_6_6S_Pink_Side__34988.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 8|Product Image ID: 4900, Product Image File: iPhone_6_6S_Silver_Side__34211.jpg, Product Image Path: o/328/iPhone_6_6S_Silver_Side__34211.jpg, Product Image URL: http://www.happytel.com/product_images/o/328/iPhone_6_6S_Silver_Side__34211.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 9|Product Image ID: 4902, Product Image File: iPhone_6_6S_Silver_Front_and_Back__28170.jpg, Product Image Path: n/097/iPhone_6_6S_Silver_Front_and_Back__28170.jpg, Product Image URL: http://www.happytel.com/product_images/n/097/iPhone_6_6S_Silver_Front_and_Back__28170.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 11|Product Image ID: 4901, Product Image File: iPhone_6_6S_Rose_Gold_Front_and_Back__69259.jpg, Product Image Path: d/055/iPhone_6_6S_Rose_Gold_Front_and_Back__69259.jpg, Product Image URL: http://www.happytel.com/product_images/d/055/iPhone_6_6S_Rose_Gold_Front_and_Back__69259.jpg, Product Image Description: , Product Image Is Thumbnail: 1, Product Image Index: 10",0,"Delivery Date",0,0,0,,"iPhone 6/6S - HighLight case","iPhone 6 case, iPhone 6S case, clear, stylish, TPU, frame, personalise, photo,",,,,,"New",0,"Default Tax Class",,,"""Style=Hard Case"";Function=Simple",0
"  SKU",3354,,"IP6-HIGHLIGHT-BLA",,,,,,,,,,,,,,"[CS]Color=Black:#0a0a0a",,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3355,,"IP6-HIGHLIGHT-BLU",,,,,,,,,,,,,,"[CS]Color=Blue:#3974db",,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3356,,"IP6-HIGHLIGHT-PIN",,,,,,,,,,,,,,"[CS]Color=Pink:#e64c96",,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3357,,"IP6-HIGHLIGHT-ROS",,,,,,,,,,,,,,"[CS]Color=Rose Gold:#f5a1eb",,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3358,,"IP6-HIGHLIGHT-SIL",,,,,,,,,,,,,,"[CS]Color=Silver:#ada4ad",,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3359,,"IP6-HIGHLIGHT-GOL",,,,,,,,,,,,,,"[CS]Color=Gold:#c4b241",,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",1320,,,,,,,,,,,,,,,,"[CS]Color=Black:#0a0a0a",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1320_source_1444100047.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1320_source_1444100047.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1321,,,,,,,,,,,,,,,,"[CS]Color=Blue:#3974db",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1321_source_1444100065.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1321_source_1444100065.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1322,,,,,,,,,,,,,,,,"[CS]Color=Pink:#e64c96",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1322_source_1444100102.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1322_source_1444100102.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1323,,,,,,,,,,,,,,,,"[CS]Color=Rose Gold:#f5a1eb",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1323_source_1444100120.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1323_source_1444100120.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1324,,,,,,,,,,,,,,,,"[CS]Color=Silver:#ada4ad",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1324_source_1444100145.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1324_source_1444100145.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1325,,,,,,,,,,,,,,,,"[CS]Color=Gold:#c4b241",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1325_source_1444100165.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1325_source_1444100165.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"Product",223,"P",,,,,,,,,,,,,,0,"iPhone 5 - OtterBox Defender Case","/iphone-5-otterbox-defender-case/",,"OTTERBOX","iPhone 5 Otterbox Defender","Right","OTTERBOX  iPhone 5 - OtterBox Defender Case","<p><strong>Features :&nbsp;</strong></p> <ul> <li>Get protection that inspires confidence with the Defender Series iPhone&nbsp;5 case from OtterBox</li> <li>Included holster clips to nearly anything and doubles as a hands-free kickstand</li> <li>Multi-layer Defender Series iPhone&nbsp;5 case guards against drops, shock and dust</li> <li>Smart design maintains seamless usability</li> <li>High-impact polycarbonate shell fully covers iPhone 5</li> <li>Integrated screen protector guards against scratches and smudges</li> <li>Inner memory foam cushions the device while the outer slipcover absorbs impact</li> </ul>",65,0,0,0,65,0,0,,10,0,0,0,1,1,0,,1,"by option",90,5,10/02/14,12/10/15,"PHONE CASES;PHONE CASES/iPhone;PHONE CASES/iPhone/iPhone 5 ^ 5S","Category ID: 219, Category Name: PHONE CASES, Category Path: PHONE CASES|Category ID: 220, Category Name: iPhone, Category Path: PHONE CASES/iPhone|Category ID: 232, Category Name: iPhone 5 / 5S, Category Path: PHONE CASES/iPhone/iPhone 5 ^ 5S",,"Product Image ID: 1882, Product Image File: iphone_6_defender_bk_2__63796.jpg, Product Image Path: z/688/iphone_6_defender_bk_2__63796.jpg, Product Image URL: http://www.happytel.com/product_images/z/688/iphone_6_defender_bk_2__63796.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Black, Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 1883, Product Image File: iphone_6_defender_bk_3__52919.jpg, Product Image Path: u/962/iphone_6_defender_bk_3__52919.jpg, Product Image URL: http://www.happytel.com/product_images/u/962/iphone_6_defender_bk_3__52919.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Black, Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 5435, Product Image File: apl2_iphone_5s_byo_2_1013_1233_1__03713.jpg, Product Image Path: n/457/apl2_iphone_5s_byo_2_1013_1233_1__03713.jpg, Product Image URL: http://www.happytel.com/product_images/n/457/apl2_iphone_5s_byo_2_1013_1233_1__03713.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Marine, Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 5436, Product Image File: apl2_iphone_5s_byo_2_1040_1229__47982.jpg, Product Image Path: i/884/apl2_iphone_5s_byo_2_1040_1229__47982.jpg, Product Image URL: http://www.happytel.com/product_images/i/884/apl2_iphone_5s_byo_2_1040_1229__47982.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Glacier, Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 5437, Product Image File: apl2_iphone_5s_byo_2_1040_1229_1__11856.jpg, Product Image Path: h/894/apl2_iphone_5s_byo_2_1040_1229_1__11856.jpg, Product Image URL: http://www.happytel.com/product_images/h/894/apl2_iphone_5s_byo_2_1040_1229_1__11856.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Glacier, Product Image Is Thumbnail: 0, Product Image Index: 6|Product Image ID: 5438, Product Image File: apl2_iphone_5s_byo_2_1013_1233__24976.jpg, Product Image Path: y/740/apl2_iphone_5s_byo_2_1013_1233__24976.jpg, Product Image URL: http://www.happytel.com/product_images/y/740/apl2_iphone_5s_byo_2_1013_1233__24976.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Marine, Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 1884, Product Image File: iphone_6_defender_bk_1__49041.jpg, Product Image Path: p/583/iphone_6_defender_bk_1__49041.jpg, Product Image URL: http://www.happytel.com/product_images/p/583/iphone_6_defender_bk_1__49041.jpg, Product Image Description: iPhone 5 Case - Genuine Otterbox Defender Black, Product Image Is Thumbnail: 1, Product Image Index: 1",0,"Delivery Date",0,0,0,,"iPhone 6 - OtterBox Defender Case","iPhone 6 case, iPhone 6S case, Otterbox, warranty, Otterbox defender, shockproof, protective, drops",,,,,"New",0,"Default Tax Class",,,"""Style=Hard Case"";Function=Protective",0
"  SKU",3587,,"HC-IP5-77-33326",,,,,,,,,,,,,,"[RB]Colour=Marine",,,,,,,,,0,,,,,,,,,,,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3588,,"HC-IP5-77-33324",,,,,,,,,,,,,,"[RB]Colour=Glacier",,,,,,,,,0,,,,,,,,,,,,,,,,,30,3,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",3589,,"HC-IP5-77-21908-M",,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,0,,,,,,,,,,,,,,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",1536,,"HC-IP5-77-33326",,,,,,,,,,,,,,"[RB]Colour=Marine",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1536_source_1449715689.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1536_source_1449715689.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1537,,"HC-IP5-77-33324",,,,,,,,,,,,,,"[RB]Colour=Glacier",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1537_source_1449715852.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1537_source_1449715852.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"  Rule",1538,,"HC-IP5-77-21908-M",,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,,,,,,,,,,,,1,"Y",,,,,,,,,,,,"Product Image ID: , Product Image File: , Product Image Path: 1538_source_1449716098.jpg, Product Image URL: http://cdn3.bigcommerce.com/s-aq6l83/product_images/attribute_rule_images/1538_source_1449716098.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: ",,,,,,,,,,,,,,,,,,,0
"Product",224,"P","HD-UNI-SELFIESET2",,,,0,0,0,,,,,"ItemGroup224","Accessories/Holder",1,"Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount","/holder-universal-wireless-bluetooth-selfie-stick-with-camera-mobile-phone-mount/",,,"Colours - Universal Selfie Set","Right"," Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount","<p><strong>Features :</strong></p> <ul> <li>Max load capacity : 450g</li> <li>Length of extension : 235-1005mm</li> <li>Main Material : Steel</li> <li>Net weight : 169g</li> <li>Charge-free</li> <li>Universal using for IOS and Android</li> <li>No need to connect Bluetooth, only using the 3.5mm Audio to take photo</li> <li>Plug and play</li> </ul> <p>** not compatible models : Optimus View 2, Optimus G<br />** if it doesn&rsquo;t work, Please download ""Camera 360"" application and take photo through it.</p>",30,0,0,0,30,0,0,,169,0,0,0,1,0,1,,1,"by option",199,20,10/15/14,10/01/15,"Accessories/Holder","Category ID: 47, Category Name: Holder, Category Path: Accessories/Holder",,"Product Image ID: 3017, Product Image File: HD_Universal_SelfieSet2_3__63518.jpg, Product Image Path: h/331/HD_Universal_SelfieSet2_3__63518.jpg, Product Image URL: http://www.happytel.com/product_images/h/331/HD_Universal_SelfieSet2_3__63518.jpg, Product Image Description: Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount , Product Image Is Thumbnail: 0, Product Image Index: 3|Product Image ID: 3018, Product Image File: HD_Universal_SelfieSet2_7__94970.jpg, Product Image Path: p/403/HD_Universal_SelfieSet2_7__94970.jpg, Product Image URL: http://www.happytel.com/product_images/p/403/HD_Universal_SelfieSet2_7__94970.jpg, Product Image Description: Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount , Product Image Is Thumbnail: 0, Product Image Index: 4|Product Image ID: 3019, Product Image File: HD_Universal_SelfieSet2_2__76932.jpg, Product Image Path: n/808/HD_Universal_SelfieSet2_2__76932.jpg, Product Image URL: http://www.happytel.com/product_images/n/808/HD_Universal_SelfieSet2_2__76932.jpg, Product Image Description: Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount , Product Image Is Thumbnail: 0, Product Image Index: 1|Product Image ID: 3020, Product Image File: HD_Universal_SelfieSet2_5__54741.jpg, Product Image Path: u/188/HD_Universal_SelfieSet2_5__54741.jpg, Product Image URL: http://www.happytel.com/product_images/u/188/HD_Universal_SelfieSet2_5__54741.jpg, Product Image Description: Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount , Product Image Is Thumbnail: 0, Product Image Index: 2|Product Image ID: 3021, Product Image File: HD_Universal_SelfieSet2_6__99401.jpg, Product Image Path: q/088/HD_Universal_SelfieSet2_6__99401.jpg, Product Image URL: http://www.happytel.com/product_images/q/088/HD_Universal_SelfieSet2_6__99401.jpg, Product Image Description: , Product Image Is Thumbnail: 0, Product Image Index: 5|Product Image ID: 3022, Product Image File: HD_Universal_SelfieSet2_4__43644.jpg, Product Image Path: e/752/HD_Universal_SelfieSet2_4__43644.jpg, Product Image URL: http://www.happytel.com/product_images/e/752/HD_Universal_SelfieSet2_4__43644.jpg, Product Image Description: Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount , Product Image Is Thumbnail: 0, Product Image Index: 0|Product Image ID: 3023, Product Image File: HD_Universal_SelfieSet2_1__38976.jpg, Product Image Path: r/856/HD_Universal_SelfieSet2_1__38976.jpg, Product Image URL: http://www.happytel.com/product_images/r/856/HD_Universal_SelfieSet2_1__38976.jpg, Product Image Description: Holder Universal Wireless Bluetooth Selfie Stick with Camera / Mobile Phone Mount , Product Image Is Thumbnail: 1, Product Image Index: 6",0,"Delivery Date",0,0,0,,,,,,,,"New",0,"Default Tax Class",,,,0
"  SKU",1873,,"S99061750",,,,,,,,,,,,,,"[RB]Colour=Black",,,,,,,,,0,,,,,,,,,,,,,,,,,99,10,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1874,,"S99061755",,,,,,,,,,,,,,"[RB]Colour=Pink",,,,,,,,,0,,,,,,,,,,,,,,,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,
